t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1480497090,46961,34.012556,15.586128,10.158474,2.700389,14.864051,16.586890,21.022578,23.101705,25.183196,28.582775,511.873386,511.407326,506.541152,505.291560,calls/second,milliseconds
1480497091,47485,34.012556,15.578623,10.158474,2.699892,14.854002,16.568405,21.022578,23.101705,25.183196,28.582775,511.994250,511.407326,506.541152,505.291560,calls/second,milliseconds
1480497092,48005,34.012556,15.611467,10.158474,2.707695,14.884557,16.659699,20.920024,23.101705,25.183196,28.582775,512.073585,511.407326,506.541152,505.291560,calls/second,milliseconds
1480497093,48526,34.012556,15.601790,10.158474,2.690378,14.889629,16.662105,20.904832,23.020621,24.996244,28.582775,512.160624,511.407326,506.541152,505.291560,calls/second,milliseconds
1480497094,49047,34.012556,15.555284,10.158474,2.653510,14.878864,16.624834,20.799482,22.928150,24.657325,28.582775,512.267150,512.046385,506.753690,505.369723,calls/second,milliseconds
1480497095,49565,34.012556,15.579236,10.158474,2.679699,14.878864,16.692438,20.862580,23.020621,24.657325,28.582775,512.332124,512.046385,506.753690,505.369723,calls/second,milliseconds
1480497096,50078,34.012556,15.555368,10.158474,2.659148,14.879402,16.626596,20.799482,22.998071,24.657325,28.582775,512.338800,512.046385,506.753690,505.369723,calls/second,milliseconds
1480497097,50604,34.012556,15.556530,10.158474,2.718286,14.878864,16.624834,20.904832,23.101705,24.996244,29.434876,512.478274,512.046385,506.753690,505.369723,calls/second,milliseconds
1480497098,51122,34.012556,15.545757,10.158474,2.697950,14.888735,16.547970,20.799482,23.101705,24.996244,29.434876,512.521991,512.046385,506.753690,505.369723,calls/second,milliseconds
1480497099,51632,34.012556,15.535844,10.158474,2.673336,14.899841,16.586890,20.570697,23.020621,24.996244,29.434876,512.499153,512.650339,506.966021,505.448561,calls/second,milliseconds
1480497100,52151,34.012556,15.552158,10.158474,2.679235,14.925959,16.659699,20.679199,22.998071,24.657325,29.434876,512.558935,512.650339,506.966021,505.448561,calls/second,milliseconds
1480497101,52674,34.012556,15.527320,10.158474,2.675515,14.888735,16.598771,20.777206,22.928150,24.657325,29.434876,512.674395,512.650339,506.966021,505.448561,calls/second,milliseconds
1480497102,53197,34.012556,15.520048,10.158474,2.676585,14.884797,16.601367,20.798216,22.928150,24.657325,29.434876,512.769989,512.650339,506.966021,505.448561,calls/second,milliseconds
1480497103,53710,34.012556,15.486548,10.158474,2.663474,14.864051,16.598029,20.777206,22.873538,24.657325,29.434876,512.765841,512.650339,506.966021,505.448561,calls/second,milliseconds
1480497104,54221,34.012556,15.457153,10.158474,2.645364,14.841798,16.510857,20.679199,22.873538,24.657325,29.434876,512.747301,513.030101,507.138480,505.514774,calls/second,milliseconds
1480497105,54747,34.012556,15.492425,10.158474,2.684462,14.844414,16.656226,20.659300,22.873538,24.996244,29.434876,512.878040,513.030101,507.138480,505.514774,calls/second,milliseconds
1480497106,55264,34.012556,15.478708,10.158474,2.748304,14.819358,16.598771,20.659300,22.998071,25.043589,31.684563,512.913854,513.030101,507.138480,505.514774,calls/second,milliseconds
1480497107,55800,34.012556,15.442883,10.158474,2.752675,14.797027,16.586890,20.659300,22.998071,25.043589,31.684563,513.125687,513.030101,507.138480,505.514774,calls/second,milliseconds
1480497108,56323,34.012556,15.440263,10.158474,2.755121,14.790102,16.568405,20.659300,22.998071,25.043589,31.684563,513.215068,513.030101,507.138480,505.514774,calls/second,milliseconds
1480497109,56842,34.012556,15.452599,10.158474,2.755983,14.790102,16.656226,20.570697,22.928150,25.043589,31.684563,513.262972,513.843241,507.403953,505.612753,calls/second,milliseconds
1480497110,57354,34.012556,15.434850,10.158474,2.732622,14.790102,16.601367,20.508355,22.928150,25.043589,31.684563,513.263920,513.843241,507.403953,505.612753,calls/second,milliseconds
1480497111,57876,34.012556,15.452461,10.158474,2.750120,14.819358,16.670103,20.570697,22.873538,24.996244,31.684563,513.336871,513.843241,507.403953,505.612753,calls/second,milliseconds
1480497112,58399,34.012556,15.498326,10.158474,2.801397,14.819666,16.714715,20.777206,22.928150,25.183196,31.684563,513.423280,513.843241,507.403953,505.612753,calls/second,milliseconds
1480497113,58915,34.012556,15.494452,10.158474,2.794970,14.819358,16.701554,20.659300,22.873538,25.043589,31.684563,513.427018,513.843241,507.403953,505.612753,calls/second,milliseconds
1480497114,59438,34.012556,15.469691,10.158474,2.788731,14.788911,16.672676,20.659300,22.873538,25.043589,31.684563,513.519862,514.175597,507.579090,505.681380,calls/second,milliseconds
1480497115,59944,34.012556,15.467120,10.158474,2.782143,14.797027,16.701554,20.659300,22.873538,25.043589,31.684563,513.463920,514.175597,507.579090,505.681380,calls/second,milliseconds
1480497116,60475,34.012556,15.459683,10.158474,2.759653,14.813851,16.694397,20.508355,22.752812,25.043589,31.684563,513.616808,514.175597,507.579090,505.681380,calls/second,milliseconds
1480497117,61009,34.012556,15.446771,10.158474,2.746619,14.813851,16.670103,20.508355,22.752812,25.043589,31.684563,513.780093,514.175597,507.579090,505.681380,calls/second,milliseconds
1480497118,61528,34.012556,15.430598,10.158474,2.734972,14.788911,16.670103,20.508355,22.725307,24.996244,31.684563,513.826647,514.175597,507.579090,505.681380,calls/second,milliseconds
1480497119,62038,34.012556,15.420308,10.158474,2.723166,14.788911,16.624834,20.508355,22.717926,24.996244,31.684563,513.799582,514.897149,507.837281,505.778436,calls/second,milliseconds
1480497120,62560,34.012556,15.438271,10.158474,2.771494,14.779747,16.662922,20.904832,22.873538,25.043589,31.684563,513.867187,514.897149,507.837281,505.778436,calls/second,milliseconds
1480497121,63084,34.012556,15.441770,10.158474,2.783001,14.782532,16.663101,20.777206,22.873538,25.043589,31.684563,513.949839,514.897149,507.837281,505.778436,calls/second,milliseconds
1480497122,63615,34.012556,15.432082,10.158474,2.783664,14.782532,16.662922,20.777206,22.873538,25.043589,31.684563,514.076519,514.897149,507.837281,505.778436,calls/second,milliseconds
1480497123,64138,34.012556,15.395308,10.158474,2.754369,14.755700,16.547970,20.777206,22.752812,25.043589,31.684563,514.149691,514.897149,507.837281,505.778436,calls/second,milliseconds
1480497124,64658,34.012556,15.396424,10.158474,2.746456,14.755700,16.547970,20.904832,22.752812,24.996244,31.684563,514.201553,515.481052,508.074676,505.869414,calls/second,milliseconds
1480497125,65183,34.012556,15.366265,10.158474,2.742813,14.715873,16.447728,20.777206,22.725307,24.996244,31.684563,514.277502,515.481052,508.074676,505.869414,calls/second,milliseconds
1480497126,65710,34.012556,15.372638,10.158474,2.754681,14.710716,16.484550,20.904832,22.725307,25.158836,31.684563,514.380861,515.481052,508.074676,505.869414,calls/second,milliseconds
1480497127,66237,34.012556,15.374187,10.158474,2.755695,14.712581,16.504445,20.777206,22.752812,25.158836,31.684563,514.483039,515.481052,508.074676,505.869414,calls/second,milliseconds
1480497128,66756,34.012556,15.345567,9.633947,2.761833,14.710716,16.447728,20.570697,22.752812,24.996244,31.684563,514.521593,515.481052,508.074676,505.869414,calls/second,milliseconds
1480497129,67282,34.012556,15.330036,9.633947,2.754656,14.683173,16.407941,20.741077,22.752812,24.996244,31.684563,514.599966,516.226154,508.351122,505.974292,calls/second,milliseconds
1480497130,67794,34.012556,15.352696,9.633947,2.739814,14.691878,16.410891,20.570697,22.752812,24.996244,31.684563,514.582145,516.226154,508.351122,505.974292,calls/second,milliseconds
1480497131,68310,34.012556,15.373959,9.633947,2.806216,14.691878,16.410891,20.954090,23.112235,25.025140,31.684563,514.591160,516.226154,508.351122,505.974292,calls/second,milliseconds
1480497132,68834,34.012556,15.381392,9.633947,2.793259,14.700426,16.407941,20.904832,23.112235,25.025140,31.684563,514.668946,516.226154,508.351122,505.974292,calls/second,milliseconds
1480497133,69353,34.012556,15.359347,9.633947,2.805316,14.679240,16.359395,20.741077,23.512369,25.158836,31.684563,514.688582,516.226154,508.351122,505.974292,calls/second,milliseconds
1480497134,69873,34.012556,15.368079,9.633947,2.833277,14.679240,16.344731,20.960394,23.634977,25.158836,31.684563,514.743049,516.367983,508.510603,506.040916,calls/second,milliseconds
1480497135,70399,34.012556,15.339716,9.633947,2.782817,14.661220,16.296777,20.904832,23.507673,25.025140,31.684563,514.817985,516.367983,508.510603,506.040916,calls/second,milliseconds
1480497136,70923,34.012556,15.308108,9.633947,2.759598,14.616259,16.212328,20.741077,23.112235,25.025140,31.684563,514.891740,516.367983,508.510603,506.040916,calls/second,milliseconds
1480497137,71432,34.012556,15.289373,9.633947,2.763402,14.607995,16.194598,20.741077,23.112235,25.025140,31.684563,514.849517,516.367983,508.510603,506.040916,calls/second,milliseconds
1480497138,71950,34.012556,15.263210,9.633947,2.747597,14.603333,16.145329,20.741077,23.112235,25.025140,31.684563,514.862436,516.367983,508.510603,506.040916,calls/second,milliseconds
1480497139,72476,34.012556,15.232689,9.633947,2.729525,14.599692,16.110899,20.617957,23.512369,25.025140,31.684563,514.938765,516.690365,508.707118,506.120468,calls/second,milliseconds
1480497140,73003,34.012556,15.239678,9.633947,2.715392,14.599692,16.113278,20.617957,23.512369,25.025140,31.684563,515.026028,516.690365,508.707118,506.120468,calls/second,milliseconds
1480497141,73508,34.012556,15.265030,9.633947,2.714657,14.613587,16.149158,20.617957,23.507673,25.025140,31.684563,514.952202,516.690365,508.707118,506.120468,calls/second,milliseconds
1480497142,74025,34.012556,15.268287,9.633947,2.705139,14.623264,16.171315,20.617957,23.507673,25.025140,31.684563,514.979440,516.690365,508.707118,506.120468,calls/second,milliseconds
1480497143,74546,34.012556,15.316691,9.633947,2.795457,14.653143,16.195051,20.824625,23.727990,25.600754,31.684563,515.013828,516.690365,508.707118,506.120468,calls/second,milliseconds
1480497144,75054,34.012556,15.357301,9.633947,2.837364,14.679240,16.260666,20.960394,24.011972,25.600754,31.684563,514.973693,516.795078,508.860716,506.186282,calls/second,milliseconds
1480497145,75584,34.012556,15.386500,9.633947,2.917549,14.691878,16.265059,21.103826,24.143984,25.618428,32.500771,515.063693,516.795078,508.860716,506.186282,calls/second,milliseconds
1480497146,76097,34.012556,15.391510,9.633947,2.908084,14.706224,16.265059,21.120134,23.967768,25.618428,32.500771,515.051922,516.795078,508.860716,506.186282,calls/second,milliseconds
1480497147,76607,34.012556,15.387782,9.633947,2.880299,14.710714,16.265059,21.035549,23.967768,25.618428,32.500771,515.018629,516.795078,508.860716,506.186282,calls/second,milliseconds
1480497148,77130,34.012556,15.398182,9.633947,2.883991,14.710714,16.328285,21.035549,23.967768,25.618428,32.500771,515.072230,516.795078,508.860716,506.186282,calls/second,milliseconds
1480497149,77661,34.012556,15.386297,9.633947,2.874231,14.691878,16.332519,20.954090,23.967768,25.618428,32.500771,515.177138,516.939392,509.021692,506.255056,calls/second,milliseconds
